ANNO       CAUSA_113                                                    NOME_CAUSA                     STATO                     DECESSI      RATE       MIO_VAL    CANC LOGICA
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         North Dakota              339          41.3       14         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Ohio                      8971         75.1       15         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Oklahoma                  2563         62.5       16         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Oregon                    2076         44.8       19         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Pennsylvania              9527         70.2       18         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Rhode Island              718          60.0       17         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         South Carolina            3147         60.2       11         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         South Dakota              537          56.1       12         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Tennessee                 4435         63.0       20         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Texas                     10763        38.8       12         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Utah                      1238         44.2       13         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Vermont                   394          56.9       20         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Virginia                  3922         44.0       13         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Washington                3455         44.0       17         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         West Virginia             1892         100.3      14         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Wisconsin                 3746         58.3       12         false     
2017       "Accidents (unintentional injuries) (V01-X59,Y85-Y86)"       Unintentional injuries         Wyoming                   348          56.9       12         false     
2017       All Causes                                                   All causes                     United States             2813503      731.9      14         false     
2017       All Causes                                                   All causes                     Alabama                   53238        917.7      18         false     
2017       All Causes                                                   All causes                     Alaska                    4411         708.8      15         false     
2017       All Causes                                                   All causes                     Arizona                   57758        678.5      11         false     
2017       All Causes                                                   All causes                     Arkansas                  32588        900.1      15         false     
2017       All Causes                                                   All causes                     California                268189       618.7      19         false     
2017       All Causes                                                   All causes                     Colorado                  38063        663.4      13         false     
2017       All Causes                                                   All causes                     Connecticut               31312        651.2      13         false     
2017       All Causes                                                   All causes                     Delaware                  9178         749.6      18         false     
2017       All Causes                                                   All causes                     District of Columbia      4965         725.4      20         false     
2017       All Causes                                                   All causes                     Florida                   203636       672.1      17         false     
2017       All Causes                                                   All causes                     Georgia                   83098        793.7      17         false     
2017       All Causes                                                   All causes                     Hawaii                    11390        584.9      11         false     
2017       All Causes                                                   All causes                     Idaho                     14011        741.8      13         false     
2017       All Causes                                                   All causes                     Illinois                  109721       724.2      17         false     
2017       All Causes                                                   All causes                     Indiana                   65597        848.6      10         false     
2017       All Causes                                                   All causes                     Iowa                      30530        737.0      15         false     
2017       All Causes                                                   All causes                     Kansas                    27063        771.2      13         false     
2017       All Causes                                                   All causes                     Kentucky                  48212        929.9      17         false     
2017       All Causes                                                   All causes                     Louisiana                 45804        881.1      19         false     
2017       All Causes                                                   All causes                     Maine                     14676        771.6      15         false     
2017       All Causes                                                   All causes                     Maryland                  49926        718.1      18         false     
2017       All Causes                                                   All causes                     Massachusetts             58803        677.1      18         false     
2017       All Causes                                                   All causes                     Michigan                  97602        783.5      13         false     
2017       All Causes                                                   All causes                     Minnesota                 44371        656.4      13         false     
2017       All Causes                                                   All causes                     Mississippi               32280        951.3      16         false     
2017       All Causes                                                   All causes                     Missouri                  61876        820.1      12         false     
2017       All Causes                                                   All causes                     Montana                   10200        757.5      19         false     
2017       All Causes                                                   All causes                     Nebraska                  16878        726.0      20         false     
2017       All Causes                                                   All causes                     Nevada                    24657        765.5      14         false     
2017       All Causes                                                   All causes                     New Hampshire             12504        717.3      10         false     
2017       All Causes                                                   All causes                     New Jersey                74846        667.5      14         false     
2017       All Causes                                                   All causes                     New Mexico                18673        754.7      17         false     
2017       All Causes                                                   All causes                     New York                  155358       623.6      19         false     
2017       All Causes                                                   All causes                     North Carolina            93157        785.6      15         false     
2017       All Causes                                                   All causes                     North Dakota              6415         692.7      20         false     
2017       All Causes                                                   All causes                     Ohio                      123648       849.7      17         false     
2017       All Causes                                                   All causes                     Oklahoma                  40452        902.4      15         false     
2017       All Causes                                                   All causes                     Oregon                    36624        717.2      18         false     
2017       All Causes                                                   All causes                     Pennsylvania              135656       777.3      14         false     
2017       All Causes                                                   All causes                     Rhode Island              10157        713.4      13         false     
2017       All Causes                                                   All causes                     South Carolina            49441        828.0      18         false     
2017       All Causes                                                   All causes                     South Dakota              7996         736.6      12         false     
2017       All Causes                                                   All causes                     Tennessee                 70096        897.1      14         false     
2017       All Causes                                                   All causes                     Texas                     198106       735.7      16         false     
2017       All Causes                                                   All causes                     Utah                      18035        700.1      15         false     
2017       All Causes                                                   All causes                     Vermont                   6007         714.9      12         false     
2017       All Causes                                                   All causes                     Virginia                  68579        719.4      12         false     
2017       All Causes                                                   All causes                     Washington                56995        688.6      11         false     
2017       All Causes                                                   All causes                     West Virginia             23276        957.1      19         false     
2017       All Causes                                                   All causes                     Wisconsin                 52681        722.0      16         false     
2017       All Causes                                                   All causes                     Wyoming                   4768         714.6      11         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            United States             121404       31.0       14         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Alabama                   2563         45.2       14         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Alaska                    98           22.1       15         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Arizona                   3058         35.1       20         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Arkansas                  1436         39.4       20         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            California                16238        37.1       16         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Colorado                  1830         34.2       16         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Connecticut               1077         20.4       12         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Delaware                  377          30.6       15         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            District of Columbia      125          17.6       11         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Florida                   6980         20.7       19         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Georgia                   4290         46.0       18         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Hawaii                    465          19.7       20         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Idaho                     672          36.6       12         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Illinois                  4021         25.6       20         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Indiana                   2771         35.3       19         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Iowa                      1597         35.3       10         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Kansas                    894          24.3       17         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Kentucky                  1765         35.0       16         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Louisiana                 2188         43.7       16         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Maine                     601          30.4       13         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Maryland                  1191         17.1       13         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Massachusetts             1841         19.9       14         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Michigan                  4428         34.5       11         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Minnesota                 2474         34.9       17         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Mississippi               1626         49.6       16         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Missouri                  2545         32.3       20         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Montana                   285          20.9       20         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Nebraska                  698          28.5       10         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Nevada                    779          27.3       12         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            New Hampshire             436          24.8       19         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            New Jersey                2829         23.6       12         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            New Mexico                572          22.7       19         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            New York                  3521         13.2       16         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            North Carolina            4289         37.3       17         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            North Dakota              387          36.5       18         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Ohio                      5117         33.6       14         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Oklahoma                  1752         39.4       20         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Oregon                    1850         36.0       17         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Pennsylvania              4213         21.7       15         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Rhode Island              435          27.3       19         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            South Carolina            2549         45.0       17         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            South Dakota              444          36.9       12         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Tennessee                 3522         46.7       12         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Texas                     9545         38.5       14         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Utah                      991          42.1       11         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Vermont                   370          42.9       17         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Virginia                  2549         27.6       18         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Washington                3710         46.0       16         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            West Virginia             770          30.6       14         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Wisconsin                 2428         31.6       19         false     
2017       Alzheimer's disease (G30)                                    Alzheimer's disease            Wyoming                   212          32.7       18         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         United States             146383       37.6       15         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Alabama                   2931         50.0       14         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Alaska                    190          35.1       18         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Arizona                   2681         30.8       12         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Arkansas                  1612         43.8       20         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         California                16355        37.6       15         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Colorado                  1988         35.8       20         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Connecticut               1403         27.8       10         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Delaware                  571          46.2       18         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         District of Columbia      246          35.9       15         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Florida                   12602        38.9       13         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Georgia                   4399         43.5       11         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Hawaii                    764          37.5       12         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Idaho                     726          38.5       11         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Illinois                  6020         38.9       10         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Indiana                   3150         40.2       11         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Iowa                      1416         32.8       18         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Kansas                    1355         37.7       10         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Kentucky                  2050         39.4       19         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Louisiana                 2460         47.4       18         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Maine                     736          37.5       10         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Maryland                  2820         40.2       19         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Massachusetts             2367         26.5       11         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Michigan                  5002         39.3       14         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Minnesota                 2250         32.6       13         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Mississippi               1723         51.1       15         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Missouri                  3159         41.0       17         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Montana                   487          35.6       20         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Nebraska                  760          31.5       12         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Nevada                    1137         35.9       13         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         New Hampshire             514          28.9       14         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         New Jersey                3474         30.2       13         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         New Mexico                878          34.8       12         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         New York                  6264         24.6       11         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         North Carolina            5098         43.0       17         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         North Dakota              337          35.4       20         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Ohio                      6425         42.8       10         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Oklahoma                  1947         43.3       17         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Oregon                    2066         39.9       18         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Pennsylvania              6700         36.5       12         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Rhode Island              425          29.4       18         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         South Carolina            2691         44.9       12         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         South Dakota              414          36.7       17         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Tennessee                 3519         45.0       12         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Texas                     10790        41.3       12         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Utah                      888          36.2       11         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Vermont                   249          28.9       20         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Virginia                  3555         37.5       15         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Washington                3028         36.9       13         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         West Virginia             1058         41.8       15         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Wisconsin                 2513         33.5       15         false     
2017       Cerebrovascular diseases (I60-I69)                           Stroke                         Wyoming                   190          28.4       19         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           United States             160201       40.9       15         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Alabama                   3484         57.8       15         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Alaska                    204          35.9       11         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Arizona                   3802         42.7       12         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Arkansas                  2517         66.7       10         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           California                13881        32.2       14         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Colorado                  2604         45.6       14         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Connecticut               1471         30.4       17         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Delaware                  526          40.8       20         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           District of Columbia      137          19.6       15         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Florida                   12619        39.0       11         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Georgia                   4866         46.2       20         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Hawaii                    378          19.0       16         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Idaho                     925          47.3       14         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Illinois                  5732         37.6       14         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Indiana                   4375         55.2       20         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Iowa                      1939         46.5       11         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Kansas                    1832         51.7       17         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Kentucky                  3480         64.5       18         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Louisiana                 2467         46.6       16         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Maine                     982          48.7       15         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Maryland                  2079         29.9       16         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Massachusetts             2842         32.5       11         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Michigan                  5688         44.3       17         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Minnesota                 2464         36.3       10         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Mississippi               2037         58.3       15         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Missouri                  3940         50.7       11         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Montana                   752          53.5       18         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Nebraska                  1224         52.6       13         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Nevada                    1633         50.0       20         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           New Hampshire             755          43.0       12         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           New Jersey                3227         28.6       18         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           New Mexico                1143         44.2       18         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           New York                  7258         28.9       12         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           North Carolina            5540         45.3       10         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           North Dakota              358          38.3       20         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Ohio                      7312         48.5       19         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Oklahoma                  3035         65.9       15         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Oregon                    2088         39.7       18         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Pennsylvania              6667         37.1       18         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Rhode Island              521          36.2       11         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           South Carolina            2983         47.9       17         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           South Dakota              505          45.3       12         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Tennessee                 4657         57.4       20         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Texas                     10650        40.5       18         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Utah                      826          32.1       16         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Vermont                   375          43.0       15         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Virginia                  3363         34.9       19         false     
2017       Chronic lower respiratory diseases (J40-J47)                 CLRD                           Washington                3177         38.1       18         false     
